"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-09","10.51"," 1525"," 1834","0.00","0.0","0.0",,"66","47",,"   10","   10","0.0","21.9","28.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-10","8.50"," 0850"," 1214","0.07","0.0","0.0",,"58","52",,"   70","   50","0.0","15.0","25.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-11","12.30"," 1829"," 1430","0.45","0.0","0.0",,"54","35",,"  280","  280","0.0","23.9","33.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-12","14.54"," 1548"," 1456","0.03","0.3","0.0",,"39","30",,"  260","  250","0.0","25.9","36.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-13","17.00"," 1353"," 1516","0.00","0.0","0.0",,"50","32",,"  270","  230","0.0","30.0","40.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-14","10.07"," 1431"," 1502","0.00","0.0","0.0",,"50","32",,"  270","  270","0.0","21.0","25.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-15","7.38"," 1602"," 1444","0.01","0.0","0.0",,"52","31",,"  210","  210","0.0","15.0","17.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-16","12.30"," 1844"," 1754","0.50","0.0","0.0",,"56","48",,"  130","  110","0.0","19.9","23.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-17","8.28"," 0900"," 1121","0.38","0.0","0.0",,"58","50",,"  280","  270","0.0","17.0","21.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-18","7.61"," 1753"," 1753","0.30","0.0","0.0",,"63","42",,"  310","  300","0.0","21.0","25.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-19","9.84"," 0111"," 1600","0.00","0.0","0.0",,"44","39",,"  320","   10","0.0","17.9","21.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-20","8.50"," 1414"," 1414","0.00","0.0","0.0",,"53","32",,"  210","  210","0.0","17.0","19.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-21","6.71"," 1701"," 1710","0.28","0.0","0.0",,"58","47",,"   70","   60","0.0","14.1","23.0","    1","    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-22","13.20"," 0541"," 0527","0.08","0.0","0.0",,"49","34",,"  310","  320","0.0","21.0","25.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-23","11.41"," 1250"," 1252","0.01","0.0","0.0",,"41","33",,"  290","  290","0.0","17.9","21.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-24","6.04"," 0152"," 1128","0.00","0.0","0.0",,"47","30",,"  310","  330","0.0","12.1","14.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-25","4.47"," 1838"," 2136","0.00","0.0","0.0",,"51","27",,"  110","   90","0.0","13.0","21.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-26","10.74"," 0746"," 1026","0.52","0.0","0.0",,"46","43",,"  130","  110","0.0","17.9","23.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-27","10.96"," 1250"," 0258","0.00","0.0","0.0",,"45","38",,"   40","   70","0.0","17.0","23.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-28","15.66"," 1331"," 1328","0.00","0.0","0.0",,"52","37",,"  280","  280","0.0","31.1","38.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-29","7.83"," 1327"," 1211","0.00","0.0","0.0",,"54","33",,"  250","  260","0.0","14.1","19.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-30","15.66"," 1615"," 1923","0.00","0.0","0.0",,"70","38",,"  190","  210","0.0","29.1","36.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-10-31","13.42"," 0146"," 0145","0.00","0.0","0.0",,"62","35",,"  280","  270","0.0","25.1","31.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-01","8.72"," 1035"," 1521","0.00","0.0","0.0",,"42","27",,"  310","  260","0.0","17.0","23.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-02","11.63"," 1315"," 1223","0.00","0.0","0.0",,"34","24",,"  290","  290","0.0","21.9","29.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-03","6.71"," 1111"," 1057","0.00","0.0","0.0",,"40","21",,"  270","  280","0.0","17.0","21.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-04","10.74"," 1109"," 1113","0.00","0.0","0.0",,"47","29",,"  210","  200","0.0","23.9","31.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-05","6.71"," 2050"," 2050","0.00","0.0","0.0",,"55","32",,"  190","  200","0.0","14.1","17.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-06","7.38"," 0530"," 0530","0.02","0.0","0.0",,"56","44",,"  200","  200","0.0","17.0","21.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-07","4.70"," 1755"," 0849","0.00","0.0","0.0",,"54","46",,"  290","  110","0.0","8.1","16.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-08","11.63"," 2313"," 2328","0.00","0.0","0.0",,"64","46",,"  210","  200","0.0","21.0","25.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-09","8.50"," 0007"," 0018","0.00","0.0","0.0",,"68","47",,"  220","  220","0.0","17.9","23.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-10","17.22"," 1738"," 1738","1.34","0.0","0.0",,"48","37",,"   10","   10","0.0","31.1","42.9","    1","    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-11","12.08"," 0616"," 0603","0.04","0.0","0.0",,"41","34",,"  350","  340","0.0","21.9","30.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-12","7.38"," 2126"," 2350","0.00","0.0","0.0",,"46","34",,"  160","  150","0.0","16.1","17.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-13","8.50"," 0540"," 2232","0.00","0.0","0.0",,"42","34",,"  180","   40","0.0","16.1","21.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-14","6.71"," 1028"," 1441","0.02","0.0","0.0",,"44","36",,"   10","   60","0.0","12.1","21.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-15","14.76"," 2045"," 2228","0.00","0.0","0.0",,"47","43",,"   40","   20","0.0","25.9","32.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-16","19.46"," 0814"," 0817","0.00","0.0","0.0",,"43","37",,"   30","   30","0.0","33.1","45.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-17","5.37"," 0125"," 0025","0.00","0.0","0.0",,"40","34",,"  320","  320","0.0","14.1","17.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-18","5.82"," 2357"," 2122","0.00","0.0","0.0",,"44","30",,"  360","   20","0.0","15.0","25.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-19","11.41"," 1036"," 1312","0.01","0.0","0.0",,"44","29",,"  340","   20","0.0","17.9","30.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-20","7.16"," 1245"," 1415","0.00","0.0","0.0",,"44","29",,"  340","   30","0.0","13.0","17.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-21","9.84"," 1527"," 1526","0.00","0.0","0.0",,"49","29",,"  180","  180","0.0","21.0","23.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-22","8.50"," 1512"," 1511","0.00","0.0","0.0",,"54","30",,"  170","  170","0.0","15.0","17.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-23","5.14"," 1715"," 1626","0.00","0.0","0.0",,"58","30",,"  120","   90","0.0","13.0","17.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-24","8.95"," 1352"," 1034","0.00","0.0","0.0",,"60","31",,"  180","  180","0.0","17.9","23.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-25","4.70"," 0937"," 1419","0.00","0.0","0.0",,"58","36",,"  220","  210","0.0","12.1","14.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-26","6.93"," 2348"," 2338","0.00","0.0","0.0",,"62","45",,"  210","  200","0.0","16.1","21.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-27","9.62"," 0349"," 0127","0.00","0.0","0.0",,"62","52",,"  220","  220","0.0","15.0","19.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-28","15.21"," 1346"," 1310","0.03","0.0","0.0",,"61","54",,"  190","  180","0.0","23.9","32.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-29","12.30"," 0145"," 0143","1.73","0.0","0.0",,"60","38",,"  200","  200","0.0","23.9","30.0","    1","    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-11-30","12.30"," 0508"," 2210","0.46","0.4","0.0",,"39","26",,"  330","   30","0.0","19.9","29.1","    1",,"    1",,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-01","16.33"," 0537"," 0626","1.23","5.8","5.0",,"33","18",,"   40","   30","0.0","28.0","34.9","    1","    1","    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-02","10.51"," 1304"," 1304","0.00","0.0","5.0",,"30","12",,"  220","  210","0.0","21.9","25.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-03","9.62"," 1512"," 1511","0.00","0.0","5.0",,"15","8",,"  270","  270","0.0","17.9","23.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-04","12.75"," 0904"," 0903","0.00","0.0","4.0",,"26","6",,"  200","  200","0.0","25.9","31.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-05","11.63"," 2339"," 2338","0.00","0.0","4.0",,"34","7",,"  220","  220","0.0","25.9","33.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-06","13.42"," 2357"," 2337","0.00","0.0","3.0",,"35","17",,"  330","  360","0.0","23.9","30.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-07","14.99"," 0441"," 0440","0.00","0.0","3.0",,"17","9",,"  330","  320","0.0","23.9","29.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-08","12.97"," 1914"," 1849","0.00","0.0","3.0",,"21","4",,"  210","  210","0.0","21.9","28.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-09","16.11"," 1715"," 1417","0.00","0.0","3.0",,"35","20",,"  210","  210","0.0","23.9","30.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-10","14.54"," 1650"," 1426","0.00","0.0","3.0",,"41","32",,"  200","  210","0.0","21.0","25.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-11","8.72"," 2352"," 2352","0.05","0.0","0.0",,"45","37",,"  210","  210","0.0","17.0","19.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-12","12.30"," 2311"," 2310","0.10","0.0","0.0",,"50","38",,"  240","  240","0.0","21.0","28.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-13","10.51"," 0044"," 0013","0.00","0.0","0.0",,"45","33",,"  250","  260","0.0","23.0","30.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-14","13.65"," 1139"," 1138","0.01","0.0","0.0",,"50","35",,"  210","  210","0.0","25.1","33.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-15","9.62"," 0113"," 0038","0.00","0.0","0.0",,"44","30",,"  250","  250","0.0","19.9","25.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-16","11.41"," 1052"," 1051","0.00","0.0","0.0",,"55","32",,"  190","  190","0.0","19.9","23.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-17","6.71"," 0244"," 0305","0.00","0.0","0.0",,"54","41",,"  330","   30","0.0","16.1","19.9","    1",,"    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-18","8.05"," 0300"," 0259","0.00","0.0","0.0",,"41","29",,"  330","  330","0.0","16.1","17.9",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-19","6.49"," 2303"," 2303","0.00","0.0","0.0",,"43","24",,"  230","  230","0.0","10.1","13.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-20","4.47"," 2337"," 2224","0.21","0.0","0.0",,"40","24",,"   90","   80","0.0","10.1","16.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-21","8.50"," 1118"," 1118","0.47","0.0","0.0",,"50","38",,"   90","   90","0.0","15.0","25.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-22","13.42"," 1308"," 1337","0.90","0.0","0.0",,"54","40",,"  210","  240","0.0","28.0","36.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-23","14.76"," 0822"," 0003","0.00","0.0","0.0",,"40","33",,"  250","  240","0.0","23.9","32.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-24","7.38"," 1248"," 1247","0.00","0.0","0.0",,"44","29",,"  230","  230","0.0","15.0","17.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-25","9.17"," 1945"," 1945","0.00","0.0","0.0",,"37","30",,"   10","   20","0.0","21.9","25.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-26","10.51"," 0130"," 0025","0.00","0.0","0.0",,"34","28",,"  330","  340","0.0","21.0","25.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-27","7.61"," 1912"," 1920","0.00","0.0","0.0",,"38","28",,"  180","  170","0.0","14.1","16.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-28","6.93"," 1816"," 2215","0.00","0.0","0.0",,"48","36",,"  130","   50","0.0","10.1","21.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-29","4.70"," 1934"," 0710","0.00","0.0","0.0",,"50","40",,"   20","   70","0.0","8.1","16.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-30","6.04"," 2222"," 2307","0.00","0.0","0.0",,"50","40",,"   50","   90","0.0","17.0","23.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2006-12-31","16.11"," 2331"," 2335","0.21","0.0","0.0",,"56","43",,"  230","  230","0.0","25.1","36.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-01","13.20"," 0306"," 0305","0.00","0.0","0.0",,"43","29",,"  240","  240","0.0","28.0","31.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-02","9.62"," 1246"," 2341","0.00","0.0","0.0",,"43","26",,"  220","  210","0.0","17.9","23.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-03","15.66"," 2003"," 2158","0.00","0.0","0.0",,"48","33",,"  200","  220","0.0","25.1","33.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-04","17.45"," 1736"," 1111","0.66","0.0","0.0",,"52","39",,"  180","  220","0.0","28.0","38.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-05","8.05"," 0015"," 2256","0.03","0.0","0.0",,"50","42",,"  230","   60","0.0","17.9","23.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-06","8.50"," 1119"," 1239","0.02","0.0","0.0",,"42","29",,"  270","  260","0.0","17.9","21.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-07","8.72"," 2205"," 2155","0.05","0.0","0.0",,"41","27",,"  280","  280","0.0","21.9","28.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-08","13.20"," 0255"," 0237","0.00","0.0","0.0",,"39","26",,"  280","  290","0.0","23.9","32.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-09","15.66"," 1542"," 1407","0.00","0.0","0.0",,"33","22",,"  290","  280","0.0","25.9","33.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-10","11.86"," 2115"," 2114","0.00","0.0","0.0",,"35","18",,"  190","  200","0.0","25.1","31.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-11","19.01"," 0335"," 0334","0.02","0.0","0.0",,"45","35",,"  200","  200","0.0","29.1","34.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-12","9.40"," 2312"," 1907","0.19","0.0","0.0",,"48","33",,"   10","   50","0.0","16.1","23.0","    1",,"    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-13","11.86"," 0409"," 0351","0.00","0.0","0.0",,"33","29",,"   20","   20","0.0","21.0","28.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-14","10.74"," 2147"," 1312","0.43","0.0","0.0",,"33","30",,"   70","   70","0.0","17.9","31.1","    1",,"    1",,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-15","12.08"," 1242"," 1307","0.21","1.6","1.0",,"33","21",,"  340","  360","0.0","17.9","23.0","    1",,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-16","10.74"," 0226"," 0211","0.00","0.0","1.0",,"23","11",,"  330","   10","0.0","17.0","25.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-17","9.40"," 2009"," 2001","0.00","0.0","1.0",,"22","9",,"  180","  170","0.0","19.9","23.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-18","12.08"," 2157"," 2156","0.00","0.1","1.0",,"30","22",,"  270","  270","0.0","21.0","25.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-19","13.42"," 0126"," 0119","0.00","0.0","1.0",,"27","18",,"  300","  300","0.0","23.0","30.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-20","5.82"," 0330"," 0330","0.00","0.0","1.0",,"27","10",,"  330","  320","0.0","15.0","17.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-21","8.28"," 0948"," 0945","0.08","0.8","1.0",,"29","26",,"  130","  140","0.0","15.0","19.9","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-22","9.84"," 2222"," 2309","0.00","0.0","2.0",,"31","25",,"  260","  240","0.0","23.0","30.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-23","11.41"," 0947"," 0947","0.00","0.0","1.0",,"26","22",,"  250","  260","0.0","21.9","28.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-24","9.62"," 2331"," 2319","0.00","0.0","1.0",,"28","22",,"  340","  340","0.0","21.9","28.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-25","9.40"," 0301"," 1100","0.00","0.0","1.0",,"24","15",,"  320","  350","0.0","17.0","23.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-26","14.54"," 1339"," 1246","0.00","0.0","1.0",,"43","20",,"  230","  220","0.0","23.9","30.0",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-27","11.63"," 2233"," 2230","0.00","0.1","0.0",,"34","15",,"  280","  280","0.0","21.9","29.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-28","13.20"," 1330"," 1439","0.02","0.4","1.0",,"24","7",,"  330","  330","0.0","25.1","28.0","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-29","10.96"," 2220"," 2243","0.01","0.5","1.0",,"25","9",,"  260","  260","0.0","21.0","25.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-30","14.32"," 1150"," 1153","0.00","0.0","1.0",,"18","7",,"  280","  290","0.0","21.0","25.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-01-31","12.75"," 2154"," 2047","0.00","0.0","1.0",,"20","3",,"  220","  210","0.0","21.0","25.1",,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-02-01","12.08"," 1340"," 1337","0.00","0.0","0.0",,"24","11",,"  250","  240","0.0","19.9","25.1","    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2007-02-02","13.42"," 1554"," 1553","0.00","0.0","0.0",,"12","6",,"  250","  240","0.0","21.9","28.0",,,,,,
